"State Code","County Code","Site Number","Latitude","Longitude","Datum","Elevation","Land Use","Location Setting","Site Established Date","Site Closed Date","Met Site State Code","Met Site County Code","Met Site Site Number","Met Site Type","Met Site Distance","Met Site Direction","GMT Offset","Owning Agency","Local Site Name","Address","Zip Code","State Name","County Name","City Name","CBSA Name","Tribe Name","Extraction Date"
"01","067","0001",31.554308,-85.253706,"WGS84",119,"COMMERCIAL","RURAL","1974-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","HENRY CO HOSPITAL US HGWY 431","36310","Alabama","Henry","Abbeville","Dothan, AL","","2024-11-20"
"01","069","0001",31.229088,-85.404118,"WGS84",0,"","","1972-01-01","1974-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","406 WEST WASHINGTON ST","36303","Alabama","Houston","Dothan","Dothan, AL","","2024-11-20"
"01","069","0002",31.228787,-85.375489,"NAD83",102,"RESIDENTIAL","SUBURBAN","1974-01-01","2004-09-03","","","","","","",-6,"Al Dept Of Env Mgt","DOTHAN","EAST HIGHLAND ST., BOARD OF ED. BLDG.","36303","Alabama","Houston","Dothan","Dothan, AL","","2024-11-20"
"01","069","0003",31.224783,-85.390789,"NAD83",264,"COMMERCIAL","URBAN AND CENTER CITY","2005-01-07","2019-12-31","","","","","","",-6,"Al Dept Of Env Mgt","DOTHAN (CIVIC CENTER)","126 NORTH ST. ANDREWS STREET (CIVIC CENTER)","36303","Alabama","Houston","Dothan","Dothan, AL","","2024-11-20"
"01","069","0004",31.188933,-85.423094,"NAD83",350,"RESIDENTIAL","SUBURBAN","2005-03-14","2019-11-01","","","","","","",-6,"Al Dept Of Env Mgt","DOTHAN","161 BUFORD LANE","36301","Alabama","Houston","Dothan","Dothan, AL","","2024-11-20"
"01","071","0001",34.948137,-85.714415,"WGS84",207,"AGRICULTURAL","RURAL","1973-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","4.8 MI NNE OF WIDOWS CREEK POWER PLANT","","Alabama","Jackson","Bridgeport","Scottsboro, AL","","2024-11-20"
"01","071","0002",34.934525,-85.720804,"WGS84",201,"AGRICULTURAL","RURAL","1979-01-01","1989-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","3.9 MI N OF WCSP- BRG","","Alabama","Jackson","Bridgeport","Scottsboro, AL","","2024-11-20"
"01","071","0003",34.828137,-85.682192,"WGS84",421,"AGRICULTURAL","RURAL","1972-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","5.6 MI SE OF WIDOWS CREEK POWER PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0004",34.856748,-85.73525,"WGS84",457,"AGRICULTURAL","RURAL","1972-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","2.2 MI SSE OF WIDOWS CREEK POWER PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0005",34.874248,-85.717749,"WGS84",457,"AGRICULTURAL","RURAL","1972-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","2.4 MI ESE OF WIDOWS CREEK POWER PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0006",34.912302,-85.664136,"WGS84",475,"AGRICULTURAL","RURAL","1972-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","5.5 MI ENE OF WIDOWS CREEK POWER PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0007",34.843451,-85.707734,"WGS84",439,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","3.75 MI SSE OF WIDOWS CREEK POWER PLANT","35966","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0008",34.842896,-85.716624,"WGS84",433,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","3.48 MI SE OF WIDOWS CREEK POWER PLANT","35966","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0009",34.840674,-85.755791,"WGS84",460,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","3.05 MI S OF WIDOWS CREEK POWER PLANT","35772","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0010",34.851507,-85.729679,"WGS84",442,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","2.58 MI SSE OF WIDOWS CREEK POWER PLANT","35966","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0011",34.825951,-85.736901,"WGS84",469,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","4.11 MI SSE OF WIDOWS CREEK POWER PLANT","35966","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0012",34.891474,-86.093316,"WGS84",544,"UNKNOWN","RURAL","1973-01-01","1997-12-31","","","","","","",-6,"Tennessee Valley Authority","","HITOP","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0013",34.930116,-85.666899,"WGS84",466,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","5.68 MI NE OF WIDOWS CREEK POWER PLANT","35958","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0014",34.858729,-85.722457,"WGS84",442,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","2.5 MI SE OF WIDOWS CREEK POWER PLANT","35966","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0015",34.828174,-85.682178,"WGS84",421,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","5.6 MI SE OF WIDOWS CREEK POWER PLANT","35966","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0016",34.866229,-85.734401,"WGS84",462,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","1.7 MI SE OF WIDOWS CREEK POWER PLANT","35966","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0017",34.876506,-85.705789,"WGS84",451,"AGRICULTURAL","RURAL","1973-01-01","1977-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","2.63 MI ESE OF WIDOWS CREEK POWER PLANT","35966","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0018",34.866749,-85.783307,"WGS84",198,"INDUSTRIAL","RURAL","1973-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","AIRPORT BUILDING (STEVENSON)","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0019",34.855637,-85.747473,"WGS84",479,"AGRICULTURAL","RURAL","1972-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","2.0 MILES SSE OF WIDOWS CREEK STEAM PLAN","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0020",34.877025,-85.720805,"WGS84",457,"AGRICULTURAL","RURAL","1972-01-01","","","","","","","",-6,"Tennessee Valley Authority","","TVA WIDOWS CRK 11 2.0 MI ESE WIDOWS CRK","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0021",34.867859,-85.721361,"WGS84",457,"AGRICULTURAL","RURAL","1972-01-01","1997-12-31","","","","","","",-6,"Tennessee Valley Authority","","TVA WDCK 9       2.3 MI ESE OF WDCK FP","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0022",34.856748,-85.735528,"WGS84",459,"AGRICULTURAL","RURAL","1997-01-01","","","","","","","",-6,"Al Dept Of Env Mgt","","2.14 MI. SSE OF WIDOWS CREEK STEAM PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0023",34.852304,-85.748584,"WGS84",480,"INDUSTRIAL","RURAL","1974-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","ROUTE 2 BOX 332A (FLAT ROCK)","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0024",34.915637,-85.734972,"WGS84",195,"AGRICULTURAL","RURAL","1974-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","2.3 MI NNE OF WIDOWS CREEK STEAM PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0025",34.874525,-85.741639,"WGS84",192,"UNKNOWN","RURAL","1975-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","1 MI SE OF WIDOWS CREEK STEAM PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0026",34.938969,-85.66108,"WGS84",479,"AGRICULTURAL","RURAL","1974-12-27","1997-12-31","","","","","","",-6,"Tennessee Valley Authority","","TVA WIDOWS CRK_146.6 MI SE WIDOWS CRK FP","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0027",34.959804,-85.775529,"WGS84",463,"UNKNOWN","RURAL","1976-01-01","1997-12-31","","","","","","",-6,"Tennessee Valley Authority","","5.4 MI NNW OF WIDOWS CREEK STEAM PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0028",34.891474,-86.093316,"WGS84",544,"UNKNOWN","RURAL","1976-01-01","1981-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","18.9 MI W OF WIDOWS CREEK STEAM PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0029",34.842582,-85.820531,"WGS84",215,"AGRICULTURAL","RURAL","1976-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","4.6 MI SW OF WIDOWS CREEK STEAM PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0030",34.82536,-85.767751,"WGS84",451,"AGRICULTURAL","RURAL","1976-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","4.1 MI S OF WIDOWS CREEK STEAM PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0031",34.944804,-85.851087,"WGS84",475,"AGRICULTURAL","RURAL","1976-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","TVA 6.9 MI NW OF WIDOWS CREEK STEAM PLAN","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0032",34.718694,-85.91581,"WGS84",187,"AGRICULTURAL","RURAL","1976-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","",".93 MILE N E OF BELLEFONTE NUCLEAR PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0033",34.859562,-85.723013,"WGS84",445,"AGRICULTURAL","RURAL","1976-01-01","1978-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","2.4 MILES S E OF WIDOWS CREEK STEAM PLAN","35966","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0034",34.874284,-85.763014,"WGS84",187,"INDUSTRIAL","RURAL","1976-01-01","1978-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","0.75 MILE S SW OF WIDOWS CREEK STEAM PLT","35772","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","0035",34.918414,-85.733861,"WGS84",209,"AGRICULTURAL","RURAL","1976-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","2.65 MI NNE OF WIDOWS CREEK","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0036",34.872581,-85.743028,"WGS84",195,"AGRICULTURAL","RURAL","1976-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","1.01 MI SE OF WIDOWS CREEK","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0037",34.818971,-85.77164,"WGS84",453,"AGRICULTURAL","RURAL","1976-01-01","1997-12-31","","","","","","",-6,"Tennessee Valley Authority","","TVA WIDOWS CRK 25   4.52 MI SSW WDCK","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0038",34.845082,-85.749695,"WGS84",457,"INDUSTRIAL","RURAL","1978-01-01","1997-12-31","","","","","","",-6,"Tennessee Valley Authority","","TVA WIDOWS CRK 270.8 MI NW WID CRK FP","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0039",34.874249,-85.763029,"WGS84",187,"INDUSTRIAL","RURAL","1982-01-01","","","","","","","",-6,"Tennessee Valley Authority","","TVA WIDOWS CRK 26   .83 MI SW WDCK","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","0040",34.874284,-85.763014,"WGS84",445,"AGRICULTURAL","RURAL","1975-03-01","1975-12-31","","","","ON-SITE MET EQUIP","","",-6,"Tennessee Valley Authority","","STEVENSON AL 35772","35772","Alabama","Jackson","Not in a City","Scottsboro, AL","","2024-11-20"
"01","071","1001",34.92897,-85.71886,"WGS84",192,"AGRICULTURAL","RURAL","1967-01-01","1997-07-01","","","","","","",-6,"Al Dept Of Env Mgt","","3.5 MI NNE OF WIDOWS CREEK POWER PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","1002",34.858692,-85.722472,"WGS84",442,"AGRICULTURAL","RURAL","1967-01-01","1997-07-01","","","","","","",-6,"Al Dept Of Env Mgt","","2.5 MI SE OF WIDOWS CREEK POWER PLANT","","Alabama","Jackson","Not in a city","Scottsboro, AL","","2024-11-20"
"01","071","1003",34.668556,-86.034607,"WGS84",203,"RESIDENTIAL","URBAN AND CENTER CITY","1972-01-01","1978-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","COUNTY HEALTH DEPT 609 S BROAD","35768","Alabama","Jackson","Scottsboro","Scottsboro, AL","","2024-11-20"
"01","071","1004",34.649125,-85.98598,"WGS84",185,"RESIDENTIAL","SUBURBAN","1972-01-01","1974-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","CITY WATER WORKS","35769","Alabama","Jackson","Scottsboro","Scottsboro, AL","","2024-11-20"
"01","071","2001",34.673343,-86.052845,"WGS84",187,"INDUSTRIAL","SUBURBAN","1972-01-01","1974-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","WCRI US 72 & BREWER ST","35768","Alabama","Jackson","Scottsboro","Scottsboro, AL","","2024-11-20"
"01","071","2002",34.677028,-86.014146,"WGS84",191,"COMMERCIAL","RURAL","1972-01-01","1997-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","DAYS INN, E. WILLOW STREET.","","Alabama","Jackson","Scottsboro","Scottsboro, AL","","2024-11-20"
"01","073","0001",33.400666,-86.952771,"WGS84",182,"COMMERCIAL","URBAN AND CENTER CITY","1970-01-01","1988-02-02","","","","","","",-6,"Jefferson County, AL  Department Of Health","","1800 FIRST AVENUE","","Alabama","Jefferson","Bessemer","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0002",33.3975,-86.955278,"WGS84",168,"COMMERCIAL","URBAN AND CENTER CITY","1980-01-16","","","","","","","",-6,"Jefferson County, AL  Department Of Health","","1500 1ST AVE N., BESSEMER, AL","35020","Alabama","Jefferson","Bessemer","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0003",33.504827,-86.799434,"WGS84",203,"COMMERCIAL","URBAN AND CENTER CITY","1968-01-01","1982-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","720 SOUTH 20TH STREET","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0004",0,0,"NAD27",0,"UNKNOWN","UNKNOWN","1965-01-01","1981-03-05","","","","","","",-6,"Al Dept Of Env Mgt","","1334 STEINER AVE SW","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0005",33.54566,-86.549151,"WGS84",183,"INDUSTRIAL","URBAN AND CENTER CITY","1965-01-01","1988-06-26","","","","","","",-6,"City of Huntsville, Div of Natural Resources","","LEEDS ELEMENTARY SCHOOL, ASHVILLE RD.","","Alabama","Jefferson","Leeds","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0006",0,0,"NAD27",0,"UNKNOWN","UNKNOWN","1965-01-01","1977-01-01","","","","","","",-6,"Al Dept Of Env Mgt","","920 20TH ST N","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0007",0,0,"NAD27",0,"UNKNOWN","UNKNOWN","1965-01-01","1972-01-01","","","","","","",-6,"Jefferson County, AL  Department Of Health","","53RD ST & GEORGIA RD","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0008",33.539548,-86.533317,"WGS84",204,"INDUSTRIAL","RURAL","1985-10-01","","","","","","","",-6,"Jefferson County, AL  Department Of Health","","NEW JER., HAYES INT'L, 1370 BORDEN AVENU","","Alabama","Jefferson","Leeds","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0009",33.487328,-86.811934,"WGS84",183,"INDUSTRIAL","URBAN AND CENTER CITY","1970-01-01","1993-03-01","","","","","","",-6,"Jefferson County, AL  Department Of Health","","14TH STREET & 1ST AVENUE NORTH","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0010",33.537605,-86.759433,"WGS84",195,"RESIDENTIAL","SUBURBAN","1970-01-01","1988-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","WOODLAWN, 2ND AVENUE AND 52ND STREET NO.","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0011",33.490939,-86.853324,"WGS84",174,"RESIDENTIAL","SUBURBAN","1970-01-01","1981-03-01","","","","","","",-6,"Jefferson County, AL  Department Of Health","","WEST END, STEINER AVE, 1334 STEINER AVE.","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0012",33.520661,-86.801934,"WGS84",186,"COMMERCIAL","URBAN AND CENTER CITY","1972-01-01","1987-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","DOWNTOWN, POST OFFICE, 415 24TH STREET N","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0013",33.564314,-86.777767,"WGS84",186,"RESIDENTIAL","SUBURBAN","1970-01-01","1976-09-30","","","","","","",-6,"Jefferson County, AL  Department Of Health","","INGLENOOK & MAURY","35217","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0014",33.54598,-86.766656,"WGS84",185,"RESIDENTIAL","SUBURBAN","1970-01-01","1972-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","43RD ST & 13TH AVENUE N","35212","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0015",33.525148,-86.794434,"WGS84",185,"COMMERCIAL","URBAN AND CENTER CITY","1969-01-01","1972-01-01","","","","","","",-6,"Jefferson County, AL  Department Of Health","","31ST & 3RD AVENUE N.","35203","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0016",33.587646,-86.67943,"WGS84",258,"RESIDENTIAL","RURAL","1969-01-01","1972-01-01","","","","","","",-6,"Jefferson County, AL  Department Of Health","","05 MI EAST OF HOB HILL ROAD ON HIGHWAY 1","35235","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0017",33.533481,-86.794434,"WGS84",178,"RESIDENTIAL","SUBURBAN","1969-01-01","1976-09-30","","","","","","",-6,"Jefferson County, AL  Department Of Health","","28TH ST & 15TH AVENUE N","35234","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0018",33.580703,-86.733321,"WGS84",216,"RESIDENTIAL","SUBURBAN","1972-01-01","1975-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","8800 12TH AVENUE N ZION CITY","35206","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0019",33.529592,-86.849158,"WGS84",183,"INDUSTRIAL","URBAN AND CENTER CITY","1972-01-01","1977-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","801 FINLEY AVE BY-PASS","35204","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0020",33.516815,-86.908604,"WGS84",198,"INDUSTRIAL","SUBURBAN","1976-01-01","1977-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","2000 PLEASANT HILL ROAD BIRMINGHAM ALA","35224","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0021",33.511773,-86.893603,"WGS84",162,"INDUSTRIAL","SUBURBAN","1976-01-01","1983-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","ENSLEY, 19TH STREET, 722 19TH ST., ENSLE","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0022",33.533716,-86.850824,"WGS84",171,"COMMERCIAL","SUBURBAN","1977-01-01","1983-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","EAST THOMAS, WERC, 2400 ARKADELPHIA ROAD","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0023",33.553056,-86.815,"WGS84",177,"COMMERCIAL","URBAN AND CENTER CITY","1979-03-12","","","","","","","",-6,"Jefferson County, AL  Department Of Health","North Birmingham","NO. B'HAM,SOU R.R., 3009 28TH ST. NO.","35207","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0024",33.514827,-86.808601,"WGS84",183,"MOBILE","URBAN AND CENTER CITY","1980-01-01","1980-12-31","","","","","","",-6,"Al Dept Of Env Mgt","","DOWNTOWN, LOVEMAN'S, 1818 SECOND AVE. NO","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0025",33.545661,-86.782768,"WGS84",177,"RESIDENTIAL","SUBURBAN","1981-01-01","1994-03-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","EAST B'HAM, INTERSTATE, 1333 CAHABA ST.","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0026",33.565104,-86.77999,"WGS84",183,"RESIDENTIAL","SUBURBAN","1979-01-01","1997-03-03","","","","","","",-6,"Jefferson County, AL  Department Of Health","","INGLENOOK, ELEM. SCH., 3937 44TH AVE. NO","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
"01","073","0027",33.498439,-86.810546,"WGS84",189,"RESIDENTIAL","URBAN AND CENTER CITY","1980-01-01","1982-12-31","","","","","","",-6,"Jefferson County, AL  Department Of Health","","UAB, JORDAN PK., 809 11TH STREET SOUTH","","Alabama","Jefferson","Birmingham","Birmingham-Hoover, AL","","2024-11-20"
